Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2010,CA-24,"
1341",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2010,CA,"
1066",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2010,US,"
713",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2011,CA-24,"
1303",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2011,CA,"
1077",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2011,US,"
727",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2012,CA-24,"
1169",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2012,CA,"
1100",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2012,US,"
746",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2013,CA-24,"
1169",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2013,CA,"
1120",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2013,US,"
766",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2014,CA-24,"
1234",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2014,CA,"
1161",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2014,US,"
786",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2015,CA-24,"
1273",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2015,CA,"
1198",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2015,US,"
812",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2016,CA-24,"
1363",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2016,CA,"
1252",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2016,US,"
841",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2017,CA-24,"
1410",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2017,CA,"
1320",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2017,US,"
868",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2018,CA-24,"
1448",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2018,CA,"
1399",USD ($)
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2018,US,"
899",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2008,CA-24,"
51301",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2008,CA,"
39941",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2008,US,"
38319",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2009,CA-24,"
48644",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2009,CA,"
38412",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2009,US,"
37746",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2010,CA-24,"
40483",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2010,CA,"
33016",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2010,US,"
31728",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2011,CA-24,"
40287",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2011,CA,"
32910",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2011,US,"
32096",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2012,CA-24,"
31060",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2012,CA,"
32873",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2012,US,"
32275",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2013,CA-24,"
30547",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2013,CA,"
33410",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2013,US,"
32387",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2014,CA-24,"
31027",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2014,CA,"
34537",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2014,US,"
33075",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2015,CA-24,"
30783",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2015,CA,"
35376",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2015,US,"
34656",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2016,CA-24,"
31952",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2016,CA,"
36378",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2016,US,"
35623",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2017,CA-24,"
35036",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2017,CA,"
38170",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2017,US,"
36693",USD ($)
B24012_001E,American Community Survey,Income,Median Earning,Median earning in the past 12 months for full-time year-round employed people above age of 16 years.,2018,CA-24,"
34697",USD ($)
